name,bytes,build,threads,mode,time,reads_per_sec,mapped,matches
"QuadFm<FlatTextWithRankSupport<i64, Block512>>",1611499536,7.202636371,6,Prefetch,0.302144731,3309672.1451680716,148339,4280960
"QuadFm<FlatTextWithRankSupport<i64, Block512>>",1611499536,7.202636371,6,Batch,0.747864647,1337140.3555595535,148339,4280960
"QuadFm<FlatTextWithRankSupport<i64, Block512>>",1611499536,7.202636371,6,Sequential,0.837467811,1194075.7446019617,148339,4280960
"QuadFm<FlatTextWithRankSupport<i64, Block512>>",1611499536,7.202636371,12,Prefetch,0.244119252,4096358.610831726,148339,4280960
"QuadFm<FlatTextWithRankSupport<i64, Block512>>",1611499536,7.202636371,12,Batch,0.488343186,2047740.2545348508,148339,4280960
"QuadFm<FlatTextWithRankSupport<i64, Block512>>",1611499536,7.202636371,12,Sequential,0.489075779,2044672.9176502523,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,1,Prefetch,1.548538152,645770.3342397211,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,1,Batch,2.87039444,348384.1753818336,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,1,Sequential,4.419246797,226282.90429012672,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,6,Prefetch,0.388688264,2572755.8370530065,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,6,Batch,0.715786207,1397065.1993857156,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,6,Sequential,0.853748643,1171304.9364108916,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,12,Prefetch,0.2788331,3586374.7883590576,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,12,Batch,0.536726452,1863146.4804346925,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block256>>",1171556944,8.064706958,12,Sequential,0.50985804,1961330.2557708023,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,1,Prefetch,2.675116664,373815.47259503,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,1,Batch,4.21226712,237401.84834241946,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,1,Sequential,5.442913698,183725.12508648637,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,6,Prefetch,0.572664527,1746223.055300228,148339,4280960
"QuadFm<CondensedTextWithRankSupport<i64, Block512>>",830602768,8.286493325,6,Batch,0.899929622,1111198.0043257205,148339,4280960
